attachment_id,attachment_name,slot,stats_profile,compatible_weapon_classes,compatible_guns,unlock_weapon,unlock_level,unlock_method,damage_pct,fire_rate_pct,ads_ms_add,sprint_to_fire_ms_add,recoil_pct,bullet_velocity_pct,range_pct,mag_size_add,ads_pct,sprint_to_fire_pct,reload_pct,jump_ads_pct,jump_sprint_to_fire_pct,movement_pct,sprint_pct,crouch_movement_pct,ads_movement_pct,gun_kick_pct,horizontal_recoil_pct,vertical_recoil_pct,first_shot_recoil_pct,kick_reset_speed_pct,flinch_resistance_pct,aiming_idle_sway_pct,visual_recoil_pct,optic_zoom,optic_type,attachment_type,head_damage_pct,head_damage_close_pct,head_damage_mid_pct,head_damage_long_pct,head_damage_close_add,head_damage_mid_add,head_damage_long_add,head_damage_close,head_damage_mid,head_damage_long,head_multiplier,head_multiplier_pct,slide_to_fire_pct,dive_to_fire_pct,hipfire_spread_pct,jump_hipfire_spread_pct,slide_hipfire_spread_pct,dive_hipfire_spread_pct,mags_add,range_profile,raw_stat_text,source,source_date,verification_status,verification_notes
mp_mk35_isr_libate_rt_fast_mag,Libate-RT Fast Mag,magazine,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,-5,-4,-4,-25,-4,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Magazine size 25 (-5); magazines 5 (+2); Reload -25%; ADS -4%; Jump ADS -4%; Sprint To Fire -4%; Jump Sprint To Fire -4%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_r_v2_quick_grip,R-V2 Quick Grip,rear_grip,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,-25,,,-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADS -25%; Jump ADS -26%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_sarsen_sprint_grip,Sarsen Sprint Grip,rear_grip,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,-38,,,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sprint To Fire -38%; Jump Sprint To Fire -37%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_patchwork_stability_grip,Patchwork Stability Grip,rear_grip,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horizontal Recoil Control -8%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_verdugo_brigand_grip,Verdugo Brigand Grip,rear_grip,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,-13,,,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,-20,,,,,,,ADS -13%; Jump ADS -14%; Slide To Fire -20%; Dive To Fire -20%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_vas_knave_control_grip,VAS Knave Control Grip,rear_grip,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,-8,,-8,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,First Shot Recoil Scale -60%; Recoil Gun Kick -8%; Vertical Recoil Control -8%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_courser_light_stock,Courser Light Stock,stock,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,23,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Movement +23%; Crouch Movement +36%; Sprint Movement +4%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_bowen_st_move_stock,Bowen ST-Move Stock,stock,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADS Movement +22%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_greaves_cassin_stock,Greaves Cassin Stock,stock,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,17,,,18,,,,,-14,-15,-15,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gun Kick -15%; Horizontal Recoil -15%; Vertical Recoil -15%; ADS Movement -14%; ADS +17%; Jump ADS +18%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_eam_stentor_tac_stock,EAM Stentor Tac Stock,stock,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,-15,-15,-15,,,"Hipfire, jump, slide and dive max spread -15%",BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_forager_hybrid_stock,Forager Hybrid Stock,stock,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,11,,,,,,-65,,,,,,,,,,,,,,,,,,,,,,,,,,Flinch Resistance -65%; ADS Movement +11%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_convergence_box_laser,Convergence Box Laser,laser,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,-15,-15,-15,,,"Hipfire, jump, slide and dive max spread -15%",BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_2mw_adaptive_tactical_laser,2mW Adaptive Tactical Laser,laser,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tactical laser behaviour; no supported numeric stat change shown,BO7 Gunsmith screenshot,2026-07-10,utility_only,Tactical/visibility behaviour not numerically modelled
mp_mk35_isr_1mw_instinct_laser_array,1mW Instinct Laser Array,laser,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,-6,-8,,-6,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADS -6%; Jump ADS -6%; Sprint To Fire -8%; Jump Sprint To Fire -8%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_5mw_lockstep_laser,5mW Lockstep Laser,laser,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strelok laser behaviour; no supported numeric stat change shown,BO7 Gunsmith screenshot,2026-07-10,utility_only,Laser visibility/aiming behaviour not numerically modelled
mp_mk35_isr_3mw_motion_strike_laser,3mW Motion Strike Laser,laser,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-50:24|50+:19,Damage range 42 m to 50 m (+19%),BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_vas_convergence_foregrip,VAS Convergence Foregrip,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,-10,-26,-9,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,First Shot Recoil -35%; Gun Kick -10%; Horizontal Recoil -26%; Vertical Recoil -9%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_h_lock_foregrip,H-Lock Foregrip,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,-1,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gun Kick -1%; Horizontal Recoil -20%; Aiming Idle Sway -50%; Aiming Idle Sway Delay +39%,BO7 Gunsmith screenshot,2026-07-10,verified,Supported recoil fields parsed; idle-sway changes retained in raw_stat_text because attachment schema has no idle-sway columns
mp_mk35_isr_axis_shift_vertical_foregrip,Axis Shift Vertical Foregrip,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,-1,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gun Kick -1%; Horizontal Recoil -20%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_enhance_32_handstop,Enhance-32 Handstop,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,-40,,,,,,,,,,,,,,,,,,,,,,,,,,Flinch Resistance -40%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_strider_handstop,Strider Handstop,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,9,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Movement +9%; Crouch Movement +8%; ADS Movement +13%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_m335_x_frag,M335-X Frag,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,underbarrel_launcher,,,,,,,,,,,,,,,,,,,,,Standard underbarrel launcher,BO7 Gunsmith screenshot,2026-07-10,unmodelled,Launcher behaviour is outside the current numeric TTK attachment model
mp_mk35_isr_m335_x_tempest,M335-X Tempest,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,underbarrel_launcher,,,,,,,,,,,,,,,,,,,,,High-explosive underbarrel launcher,BO7 Gunsmith screenshot,2026-07-10,unmodelled,Launcher behaviour is outside the current numeric TTK attachment model
mp_mk35_isr_m335_x_drill_charge,M335-X Drill Charge,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,underbarrel_launcher,,,,,,,,,,,,,,,,,,,,,Drill-charge underbarrel launcher,BO7 Gunsmith screenshot,2026-07-10,unmodelled,Launcher behaviour is outside the current numeric TTK attachment model
mp_mk35_isr_envoy_foregrip,Envoy Foregrip,underbarrel,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,9,4,8,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horizontal Recoil -10%; Movement +9%; Crouch Movement +8%; Sprint Movement +4%,BO7 Gunsmith screenshot,2026-07-10,verified,Captured as item 9 of a 10-item slot; one uncaptured underbarrel attachment remains missing
mp_mk35_isr_bolt_carrier_group,Bolt Carrier Group,fire_mod,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,7,,,,-10,-10,,,,,,,,,,,20,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-38:24|38+:19,Fire Rate +7%; Bullet Velocity -10%; Damage range -10% (42 m to 38 m); Gun Kick +20%; Horizontal Recoil +25%; Vertical Recoil +20%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_buffer_spring,Buffer Spring,fire_mod,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,-10,-10,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gun Kick -10%; Horizontal Recoil -10%; Vertical Recoil -10%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_mk35_isr_5_56_nato_fmj,5.56 NATO FMJ,fire_mod,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMJ penetration effect; no supported TTK stat change shown,BO7 Gunsmith screenshot,2026-07-10,utility_only,Penetration/material damage behaviour not numerically modelled
mp_mk35_isr_5_56_nato_overpressured,5.56 NATO Overpressured,fire_mod,multiplayer,assault_rifle,mk35_isr,mk35_isr,,weapon level,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bullet Velocity +20%,BO7 Gunsmith screenshot,2026-07-10,verified,Numeric effects parsed from MK35 ISR Gunsmith screenshot
mp_rk_9_lit_stentorian_brake,LIT Stentorian Brake,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,5,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Fire rate 556->583 +5%; horizontal recoil 28.36->21.32 -25%; vertical recoil 55.35->57.98 +5%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_redwell_shade_x_suppressor,Redwell Shade-X Suppressor,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,-11,-11,-11,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Bullet velocity 570.0->495.9 -13%; gun kick 58.50->52.07 -11%; horizontal recoil 28.36->25.24 -11%; vertical recoil 55.35->49.27 -11%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_bowen_45_suppressor,Bowen .45 Suppressor,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Suppressor. No visible numeric stat modifiers.,automated in-game screenshot,2026-07-10,verified,Suppressor behaviour not fully modelled. No visible numeric modifiers.
mp_rk_9_hawker_series_45,Hawker Series 45,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,-20,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Gun kick 58.50->47.08 -20%; vertical recoil 55.35->44.28 -20%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_hawker_stabilizer_mk_ii,Hawker Stabilizer MK II,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,-8,-60,-60,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,First shot recoil scale 1.00x->0.40x -60%; gun kick 58.50->53.92 -8%; vertical recoil 55.35->50.93 -8%; kick reset speed 600->240 ms -60%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_monolithic_suppressor,Monolithic Suppressor,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,55,37,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Bullet velocity 570.0->684.0 +20%; ADS time 190->245 ms +29%; sprint-to-fire time 120->157 ms +31%.,automated in-game screenshot,2026-07-10,verified,Suppressor behaviour not fully modelled. Numeric modifiers captured.
mp_rk_9_hawker_hybrid_45,Hawker Hybrid .45,muzzle,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,-20,-20,-25,-30,-30,-30,0,,Hipfire max spread 7.25->5.44 -25%; jump hipfire 12.00->8.40 -30%; slide hipfire 13.50->9.45 -30%; dive hipfire 13.50->9.45 -30%; slide-to-fire 310->248 ms -20%; dive-to-fire 390->312 ms -20%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_13_6_mercurial_barrel,"13.6"" Mercurial Barrel",barrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0-12:32;12-28:30;28-39:23;39+:18,Damage range profile 0-12:32;12-28:30;28-39:23;39+:18.,automated in-game screenshot,2026-07-10,verified,Range profile captured; no explicit range percentage shown.
mp_rk_9_12_4_vas_tethys_barrel,"12.4"" VAS Tethys Barrel",barrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Bullet velocity 570.0->758.1 +33%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_8_7_eam_hollow_barrel,"8.7"" EAM Hollow Barrel",barrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,-20,-25,0,0,0,0,0,0,0,-16,-26,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,ADS time 190->170 ms -11%; jump ADS time 249->210 ms -16%; sprint-to-fire time 120->95 ms -21%; jump sprint-to-fire time 174->128 ms -26%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_9_9_bowen_cerium_barrel,"9.9"" Bowen Cerium Barrel",barrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0-11:32;11-26:30;26-36:23;36+:18,Bullet velocity 570.0->664.0 +16%; damage range profile 0-11:32;11-26:30;26-36:23;36+:18.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_11_3_blackstar_barrel,"11.3"" Blackstar Barrel",barrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,45,0,0,0,,,,,,10,,,,,,,44,,,1.4,,0,0,0,0,0,0,0,,Head damage 40(x1.3)->44(x1.4) +10%; gun kick 58.50->84.54 +45%; horizontal recoil 28.36->34.04 +20%; vertical recoil 55.35->80.26 +45%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_mfs_ironlung_handstop,MFS Ironlung Handstop,underbarrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-50,-50,0,0,-40,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Fire rate 556->709 +28%; gun kick 58.50->29.25 -50%; horizontal recoil 28.36->14.18 -50%; vertical recoil 55.35->27.68 -50%; flinch resistance 0.12->0.07 -40%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_vas_convergence_foregrip,VAS Convergence Foregrip,underbarrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-38,-2,-35,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,First shot recoil scale 1.00x->0.65x -35%; gun kick 58.50->52.73 -10%; horizontal recoil 28.36->17.54 -38%; vertical recoil 55.35->54.16 -2%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_lateral_precision_grip,Lateral Precision Grip,underbarrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Horizontal recoil 28.36->22.69 -20%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_quickstep_foregrip,Quickstep Foregrip,underbarrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,11,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Movement speed 5.2->5.6 +8%; crouch movement 2.9->3.1 +7%; ADS movement 3.6->4.0 +11%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_envoy_foregrip,Envoy Foregrip,underbarrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,-10,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Horizontal recoil 28.36->25.53 -10%; movement speed 5.2->5.6 +8%; crouch movement 2.9->3.1 +7%; sprint movement 7.3->7.5 +3%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_zero_shift_handstop,Zero Shift Handstop,underbarrel,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Horizontal recoil 28.36->22.69 -20%; aiming idle sway 0.39->0.19 -50%; aiming idle sway delay 2200->3050 ms +39%.,automated in-game screenshot,2026-07-10,verified,Aiming idle sway modifiers captured in raw text; no dedicated attachment fields.
mp_rk_9_alliance_extended_mag,Alliance Extended Mag,magazine,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,,Magazine size 30->42 +12 rounds.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_shiverline_flip_mag,Shiverline Flip Mag,magazine,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,1,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,1,,Magazines 4->5 +1; reload time 2867->2290 ms -20%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_ascot_drum_mag,Ascot Drum Mag,magazine,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,27,11,17,12,11,17,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,Magazine size 30->57 +27 rounds; reload time 2867->3200 ms +12%; ADS time 190->210 ms +11%; jump ADS time 249->277 ms +11%; sprint-to-fire time 120->140 ms +17%; jump sprint-to-fire time 174->203 ms +17%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_compact_void_mag,Compact Void Mag,magazine,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,-3,-5,-8,-42,-6,-8,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,1,0,Magazines 4->5 +1; magazine size 30->27 -3 rounds; reload time 2867->1667 ms -42%; ADS time 190->180 ms -5%; jump ADS time 249->235 ms -6%; sprint-to-fire time 120->110 ms -8%; jump sprint-to-fire time 174->160 ms -8%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_lotus_draw_grip,Lotus Draw Grip,rear_grip,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,-34,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,ADS time 190->125 ms -34%; jump ADS time 249->158 ms -37%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_606_t_skeleton_grip,606-T Skeleton Grip,rear_grip,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,-35,0,0,-35,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,Sprint-to-fire time 120->78 ms -35%; jump sprint-to-fire time 174->113 ms -35%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_raft_ready_grip,Raft Ready Grip,rear_grip,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,-18,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,-20,-20,0,0,0,0,0,0,ADS time 190->155 ms -18%; jump ADS time 249->200 ms -20%; slide-to-fire time 310->248 ms -20%; dive-to-fire time 390->312 ms -20%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_nanopulse_grip,Nanopulse Grip,rear_grip,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,-15,-62,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,First shot recoil scale 1.00x->0.38x -62%; gun kick 58.50->49.93 -15%; vertical recoil 55.35->47.05 -15%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_vega_precision_grip,Vega Precision Grip,rear_grip,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,Horizontal recoil 28.36->24.11 -15%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_nightfall_rapid_stock,Nightfall Rapid Stock,stock,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,27,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,Movement speed 5.2->6.1 m/s +17%; crouch movement speed 2.9->3.7 m/s +27%; sprinting movement speed 7.3->7.6 m/s +4%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_vas_conduit_stock,VAS Conduit Stock,stock,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,-17,-17,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,Gun kick 58.50->48.55 -17%; horizontal recoil 28.36->23.54 -17%; vertical recoil 55.35->45.94 -17%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_vectra_tactical_stock,Vectra Tactical Stock,stock,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,-15,-15,-15,-15,0,0,Hipfire max spread 7.25->6.16 -15%; jump hipfire max spread 12.00->10.20 -15%; slide hipfire max spread 13.50->11.48 -15%; dive hipfire max spread 13.50->11.48 -15%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_lontra_step_stock,Lontra Step Stock,stock,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,ADS movement speed 3.6->4.4 m/s +23%.,automated in-game screenshot,2026-07-10,verified,
mp_rk_9_vq_45_harpy_stock,VQ-45 Harpy Stock,stock,multiplayer,smg,rk_9,rk_9,,weapon level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,-50,,,,,,0,,,,,,,0,,,0,,0,0,0,0,0,0,0,0,Flinch resistance 0.12->0.06 -50%; ADS movement speed 3.6->4.0 m/s +11%.,automated in-game screenshot,2026-07-10,verified,
